Reaction #,Plate,Rxn_Plate_Col,Rxn_Plate_Row,Prod_Smiles,Rxn_Plate,Product_theoretical_umol,Target Mass,ArX_ID,ArX_Smiles,ArX_umol,ArX_equiv,ArX_conc_M,ArX_nL,Acid_ID,Acid_Smiles,Acid_umol,Acid_equiv,Acid_conc_M,Acid_nL,Additive_ID,Additive_Smiles,Additive_umol,Additive_equiv,Additive_conc_M,Additive_nL,Solvent_ID,Solvent_nL,Solvent_Smiles,Quench_Solvent1_ID,Quench_Solvent1_Smiles,Quench_Solvent1_uL,Quench_Additive1_ID,Quench_Additive1_Smiles,Quench_Additive1_conc_M,Solution_Photocatalyst_ID,Solution_Photocatalyst_Smiles,Solution_Photocatalyst_umol,Solution_Photocatalyst_equiv_rel_to_solute,Solution_Photocatalyst_conc,Solution_Photocatalyst_solute,Solution_Ligand_ID,Solution_Ligand_Smiles,Solution_Ligand_umol,Solution_Ligand_equiv_rel_to_solute,Solution_Ligand_conc,Solution_Ligand_solute,Solution_Catalyst_ID,Solution_Catalyst_Smiles,Solution_Catalyst_umol,Solution_Catalyst_equiv_rel_to_solute,Solution_Catalyst_conc,Solution_Catalyst_solute,Solution_Base_ID,Solution_Base_Smiles,Solution_Base_umol,Solution_Base_equiv_rel_to_solute,Solution_Base_conc,Solution_Base_solute,UV210_Prod AreaAbs,reaction_smiles
3614,5,28,13,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00798265,C[C@@H]1COC(=O)O1,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(C)=O.CS(C)=O.C[C@@H]1COC(=O)O1.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3615,5,30,13,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00038813,c1nnnn1CC(=O)O,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1.O=C(O)Cn1cnnn1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3616,5,32,13,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00031485,c1ccc(cc1)/C(=N/O)/N,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.N/C(=N\O)c1ccccc1.O=C(O)C1CCCCC1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3617,5,34,13,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00015325,CC(=O)CSC,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(C)=O.CS(C)=O.CSCC(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3618,5,36,13,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00776277,CNS(=O)(=O)C,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.CNS(C)(=O)=O.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3619,5,38,13,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00038319,C/C=C/C=C/C(=O)OC,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,C/C=C/C=C/C(=O)OC.CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3620,5,40,13,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00002088,CS(=O)c1ccccc1,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(=O)c1ccccc1.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3621,5,42,13,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00002909,CCSCCO,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CCSCCO.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3622,5,44,13,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00006670,C1CC(=O)NC(=O)C1,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1.O=C1CCCC(=O)N1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3623,5,46,13,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00009610,COC1CCCCC1=O,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COC1CCCCC1=O.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3624,5,48,13,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00159654,c1ccc(cc1)c2cc[nH]n2,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1.c1ccc(-c2cc[nH]n2)cc1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3625,5,2,15,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00007995,COc1ccc(cc1)C(=O)N,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.COc1ccc(C(N)=O)cc1.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3626,5,4,15,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00040083,CCCCC(=O)NC,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CCCCC(=O)NC.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3627,5,6,15,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00034757,CC1C(OC(=O)C(=O)N1)C,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC1NC(=O)C(=O)OC1C.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
3628,5,8,15,CN1CCC(CC1)c2ccc(cc2)C3CCCCC3,20hr_25C,0.1,257.21434986900005,MFCD12913776,CN1CCC(CC1)c2ccc(cc2)Br,0.1,1,0.3,333.33333333333337,MFCD00001461,C1CCC(CC1)C(=O)O,0.15,1.5,1,150,MFCD00005881,c1ccc2c(c1)C(=O)NC2=O,0.1,1,0.2,500,DMSO,0,CS(=O)C,DMSO,CS(=O)C,9,Acetic Acid,CC(=O)O,0.1,(Ir[dF(CF3)ppy]2(dtbpy))PF6,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C.c1cc(ncc1C(F)(F)F)c2c(cc(cc2[Ir+]c3cc(cc(c3c4ccc(cn4)C(F)(F)F)F)F)F)F.F[P-](F)(F)(F)(F)F,0.002,0.02,Neat,ArX,MFCD01863731,CC(C)(C)c1ccnc(c1)c2cc(ccn2)C(C)(C)C,0.015,0.15,Neat,ArX,NiCl2 glyme complex,COCCOC.Cl[Ni]Cl,0.01,0.1,Neat,ArX,MFCD01862972,CC(C)(C)N=C(N(C)C)N(C)C,0.15,1,Neat,Acid,0.0,CC(=O)O.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)ccn2)c1.CN(C)C(=NC(C)(C)C)N(C)C.CN1CCC(c2ccc(Br)cc2)CC1.COCCOC.CS(C)=O.CS(C)=O.Cl[Ni]Cl.F[P-](F)(F)(F)(F)F.Fc1cc(F)c(-c2ccc(C(F)(F)F)cn2)c([Ir+]c2cc(F)cc(F)c2-c2ccc(C(F)(F)F)cn2)c1.O=C(O)C1CCCCC1.O=C1NC(=O)c2ccccc21>>CN1CCC(c2ccc(C3CCCCC3)cc2)CC1
